date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:28	56895/56895	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:01%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index.html	(from )
16:14:29	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Dec%202022%2010:44:29%20GMT	https://duruthemes.com/robots.txt		(from )
16:14:29	5993/5993	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Dec%202022%2020:25:07%20GMT	https://duruthemes.com/demo/html/cappa/demo2/img/favicon.png	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/img/favicon.png	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:30	869/869	---M-Z	200	added ('OK')	text/css	date:Mon,%2012%20Dec%202022%2020:25:04%20GMT	https://duruthemes.com/demo/html/cappa/demo2/css/plugins.css	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/css/plugins.css	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:30	116270/116270	---M-Z	200	added ('OK')	text/css	date:Mon,%2012%20Dec%202022%2020:25:05%20GMT	https://duruthemes.com/demo/html/cappa/demo2/css/style.css	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/css/style.css	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:30	9165/9165	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Dec%202022%2020:25:07%20GMT	https://duruthemes.com/demo/html/cappa/demo2/img/logo.png	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/img/logo.png	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:30	58563/58563	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:01%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index2.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index2.html	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:30	62312/62312	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:01%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index3.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index3.html	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:31	58090/58090	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:02%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index4.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index4.html	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:31	51618/51618	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:01%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index5.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index5.html	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:31	55148/55148	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:03%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index6.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index6.html	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
16:14:32	56277/56277	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2020:25:02%20GMT	https://duruthemes.com/demo/html/cappa/demo2/index7.html	E:/Templates/Bekal/duruthemes.com/demo/html/cappa/demo2/index7.html	(from https://duruthemes.com/demo/html/cappa/demo2/index.html)
